stratum,outcome,estimator,spec,family,bheard_bound,episode_set,n_episodes,n_districts,post_window,draw_post_window,first_week_chi2,first_week_mean_coef,first_week_mean_se,path_coefs,path_ses,n_first_week_coefs,p_randomization,p_asymptotic,p_bh_adjusted,ri_scheme,ri_exact,n_draws,n_admissible_starts,null_sd,n_obs,status,note,data_source,null_certified,draws_requested,draws_prespecified,calibration_sims,calibration_scheme,freeze_active_at_run,overwrite_reason
pooled,cardiac_share,OLS_share,placebo,placebo,early,primary,45,59.0,14,14,7.511557305309742,0.0012152199699246799,0.0008692750744016954,"[0.0017265200579834029, 8.2733720722225e-05, 0.0005370968504090931, 0.0006118711344696112, 0.001176760101433852, 0.0017188032675294353, 0.0018488551884254616, 0.002019119438424358]","[0.0011051755221173146, 0.0012222157838715885, 0.0010972934859347747, 0.0010646481557759022, 0.0011201931323768562, 0.0011235366436330065, 0.001241063351095187, 0.0011325268630985829]",8.0,0.5462268865567217,0.48257363156196054,,circular_within_block_fw7,0.0,2000,1987.0,4.253735969540313,68558.0,OK,"falsification, not confirmation",REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,cardiac,PPML_count_offset,placebo,placebo,early,primary,45,59.0,14,14,5.43138349347617,0.011053281242446561,0.010497757460788728,"[0.015063079636176195, 0.0007275177322933103, 0.004499627115257491, 0.006605751340234248, 0.009204152690112329, 0.019976781583897377, 0.01855131848421944, 0.013798021357382097]","[0.013252282115978023, 0.014517950628486176, 0.012906128018006648, 0.012739526608833611, 0.014065099353924885, 0.01271054903510425, 0.013402835387326891, 0.013185655456706977]",8.0,0.7461269365317341,0.7106296932377428,,circular_within_block_fw7,0.0,2000,1987.0,4.1530916859659435,68558.0,OK,"falsification, not confirmation",REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,injury_share,OLS_share,placebo,placebo,early,primary,45,59.0,14,14,13.368447566563848,-0.00017591050526564143,0.001189249274760349,"[0.0023614871219785325, -5.4907350387959784e-05, -0.0005369986953931304, 0.0009336495962125327, 0.000981817272747235, -0.0009894571085310863, -0.0005308011968546087, -0.0035720736818966466]","[0.00168511073192623, 0.001660436981986955, 0.001580919304930243, 0.0016517182340540513, 0.0016497945774980652, 0.0019253999400053318, 0.0016966422242794706, 0.0016856615734354434]",8.0,0.09645177411294353,0.09978564149896085,,circular_within_block_fw7,0.0,2000,1987.0,4.041312783578459,68558.0,OK,"falsification, not confirmation",REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,injury,PPML_count_offset,placebo,placebo,early,primary,45,59.0,14,14,12.11913391867089,-0.0019612003310359137,0.005874433543126224,"[0.012897696921981871, -0.0003008355605024321, -0.002328396490417495, -0.0005750036568636479, 0.0034922666684129937, -0.007207316445583739, -0.005487542959011478, -0.016180471126303383]","[0.00845073221310226, 0.008091195772111875, 0.007637671640506185, 0.008252259265278157, 0.008365707712659936, 0.009507056683915218, 0.008202571912612455, 0.008363458401310805]",8.0,0.1329335332333833,0.14596705183395167,,circular_within_block_fw7,0.0,2000,1987.0,4.054150348376627,68558.0,OK,"falsification, not confirmation",REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,asthma_share,OLS_share,placebo,placebo,early,primary,45,59.0,14,14,5.590086834323545,0.00024271849093838505,0.00028114121895816724,"[-1.550646213764472e-05, 0.0003128081607955089, 0.00016944714125594518, 0.0001326439764535595, 0.0003470848734813357, 0.00023775026188112676, 0.0001800761225288519, 0.0005774438532483971]","[0.0003527056890827095, 0.00036794533183885625, 0.0003315341860112647, 0.0003375137953025794, 0.0003661868475756371, 0.0003442110062230512, 0.0003625058649813615, 0.00033915897062392406]",8.0,0.7016491754122939,0.6930399948069984,,circular_within_block_fw7,0.0,2000,1987.0,3.92976043036148,68558.0,OK,"falsification, not confirmation",REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,asthma,PPML_count_offset,placebo,placebo,early,primary,45,59.0,14,14,3.2697093613504937,0.03191365418518916,0.03783774232565499,"[0.012555467757349814, 0.04319456339585818, 0.017453628626649894, 0.015591629721028122, 0.05449021697854327, 0.029096799067747568, 0.024235916550831287, 0.05869101138350516]","[0.047378999259713575, 0.051120054493789105, 0.04685541765223661, 0.04557046178924665, 0.050269437850040836, 0.04796258886761224, 0.046315895130978224, 0.045470334093519506]",8.0,0.9315342328835582,0.9163097089826199,,circular_within_block_fw7,0.0,2000,1987.0,4.227012754646016,68558.0,OK,"falsification, not confirmation",REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp_share,OLS_share,sens_post28,sensitivity,early,primary,45,59.0,28,14,10.156584575574232,-0.0003658871222338697,0.0008857994820654027,"[0.0011686933577705842, 0.00020519656522482096, 0.0008591778428181235, -0.0012042332581840619, -0.0007196331011869207, -0.002005056840274106, -0.00011862016799162179, -0.0011126213760477759]","[0.0012445918180590918, 0.0011212901960226038, 0.0013190401786469708, 0.0011454834565223972, 0.0014224545910639735, 0.0012043171027981557, 0.001187400312493844, 0.0012889877079596192]",8.0,0.23288355822088955,0.25420733460684525,,circular_within_block_fw7,0.0,2000,1987.0,4.1702942105864915,90152.0,OK,28-day post window (addendum 3); placebo starts drawn on the certified 14-day geometry; tails truncate at the stratum edge (addendum 17),REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp,PPML_count_offset,sens_post28,sensitivity,early,primary,45,59.0,28,14,11.510089917898092,0.007618434892536359,0.00908763629948372,"[0.022971147030397203, 0.016562527960640283, 0.021761631855609434, 0.0024840933637793943, 0.004432810169509161, -0.014810343939811487, 0.011049642388579358, -0.0035040296884124708]","[0.01403493258685392, 0.01176046618621909, 0.01417361695912511, 0.012958644696829854, 0.016690652825256645, 0.013013166110188625, 0.01286347834085297, 0.013858050995132536]",8.0,0.1744127936031984,0.174437042569776,,circular_within_block_fw7,0.0,2000,1987.0,4.219952832245741,90152.0,OK,28-day post window (addendum 3); placebo starts drawn on the certified 14-day geometry; tails truncate at the stratum edge (addendum 17),REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,mh_narrow_share,OLS_share,sens_post28,sensitivity,early,primary,45,59.0,28,14,10.449810811296901,-0.0007847158435715525,0.0010405858431630276,"[1.8594493067524884e-05, 1.9449423698282557e-05, 0.0007593217973399501, -0.0011616236679178088, -0.0014436052961227463, -0.0024335863283046896, -0.0003403884754734, -0.0016958886948595336]","[0.0013630693570627621, 0.0012974631160080415, 0.0013960647023128097, 0.0013415396773108995, 0.0016413799206097383, 0.0012625604168020783, 0.0013249117514960165, 0.0014174486434734884]",8.0,0.24987506246876562,0.2348626967459198,,circular_within_block_fw7,0.0,2000,1987.0,4.318470223309116,90152.0,OK,28-day post window (addendum 3); placebo starts drawn on the certified 14-day geometry; tails truncate at the stratum edge (addendum 17),REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,mh_narrow,PPML_count_offset,sens_post28,sensitivity,early,primary,45,59.0,28,14,13.490865765787229,0.0015756280913053074,0.008571661662370765,"[0.008203917266860119, 0.0112538981371928, 0.015791800954997753, 0.002086142985690251, -0.00631936380160528, -0.016449566256701423, 0.006332985730374471, -0.008294790286366234]","[0.011684595783311453, 0.010817190895976329, 0.011952919916560532, 0.012172680720051345, 0.015240142583483366, 0.010541384990514059, 0.011513836940184085, 0.012098791343619932]",8.0,0.09945027486256872,0.09603959788124565,,circular_within_block_fw7,0.0,2000,1987.0,4.130126016072592,90152.0,OK,28-day post window (addendum 3); placebo starts drawn on the certified 14-day geometry; tails truncate at the stratum edge (addendum 17),REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp_share,OLS_share,sens_post60,sensitivity,early,primary,45,59.0,60,14,9.405443379758553,-0.00030917646174045916,0.0009476938956984224,"[0.0012459605376163151, 0.00027259009482346903, 0.0008993936496932904, -0.001086273570019894, -0.0006817945717672427, -0.0019629760182921893, -0.00011920966116527711, -0.0010411021548121448]","[0.0012955270289860114, 0.0011605061034986525, 0.001384344576043513, 0.0012273350767109232, 0.001501562594039172, 0.0012787559134738765, 0.0012501476028420823, 0.0013364950623794571]",8.0,0.27886056971514245,0.30925543684918716,,circular_within_block_fw7,0.0,2000,1987.0,4.17638237566,111215.0,OK,60-day post window (addendum 3); placebo starts drawn on the certified 14-day geometry; tails truncate at the stratum edge (addendum 17),REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp,PPML_count_offset,sens_post60,sensitivity,early,primary,45,59.0,60,14,10.6285049920162,0.007757918062424825,0.009648593869189112,"[0.023337013529599538, 0.016782176201427523, 0.021754498324333977, 0.003181237442865707, 0.004326171497958478, -0.014867925974880191, 0.010831424560191672, -0.0032812510820981]","[0.014289460296750971, 0.012062480743500994, 0.014937564395276331, 0.013889952044756645, 0.01777244523529303, 0.0141298987307353, 0.013563278479429947, 0.014195571808464648]",8.0,0.1934032983508246,0.22364976863374683,,circular_within_block_fw7,0.0,2000,1987.0,3.9542031034299026,111215.0,OK,60-day post window (addendum 3); placebo starts drawn on the certified 14-day geometry; tails truncate at the stratum edge (addendum 17),REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,mh_narrow_share,OLS_share,sens_post60,sensitivity,early,primary,45,59.0,60,14,9.779616226358312,-0.0007444393158667148,0.001101870270052173,"[7.719269220913254e-05, 8.149390291444541e-05, 0.000750681717661931, -0.0010484895689320903, -0.001431739854192637, -0.0024025337639860707, -0.0003385807103938858, -0.001643538942214543]","[0.001416802874864495, 0.0013208891019688212, 0.0014497192289952944, 0.0014168037273101734, 0.0017039743014931443, 0.001335418999890302, 0.001371018516693254, 0.0014676883584449334]",8.0,0.24587706146926536,0.28083600959837385,,circular_within_block_fw7,0.0,2000,1987.0,4.095373737569863,111215.0,OK,60-day post window (addendum 3); placebo starts drawn on the certified 14-day geometry; tails truncate at the stratum edge (addendum 17),REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,mh_narrow,PPML_count_offset,sens_post60,sensitivity,early,primary,45,59.0,60,14,12.416000448192133,0.0015542315525607156,0.008966305786244688,"[0.008304878079436154, 0.01144851619362715, 0.015484521677843848, 0.0025257784261921747, -0.006577129495693198, -0.016569879180435534, 0.006117203507949801, -0.008300036788434668]","[0.011957261382180775, 0.010862465067471336, 0.012384658964416904, 0.012772197783923973, 0.015895827774992034, 0.01130906408314882, 0.011841767449612264, 0.012379804962121937]",8.0,0.11294352823588207,0.13358566677295322,,circular_within_block_fw7,0.0,2000,1987.0,3.973527569254611,111215.0,OK,60-day post window (addendum 3); placebo starts drawn on the certified 14-day geometry; tails truncate at the stratum edge (addendum 17),REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
